block_id,year,semester,disease,serotype,geo_level,location_raw,location_std,header_animal_category,new_outbreaks
2016|Jan-Jun 2016|Edo|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Edo,Edo,Both animal categories,7.0
2016|Jan-Jun 2016|Enugu|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Enugu,Enugu,Both animal categories,2.0
2016|Jan-Jun 2016|Federal Capital Territory|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,15.0
2016|Jan-Jun 2016|Jigawa|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Jigawa,Jigawa,Both animal categories,2.0
2016|Jan-Jun 2016|Kaduna|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Kaduna,Kaduna,Both animal categories,12.0
2016|Jan-Jun 2016|Kano|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Kano,Kano,Both animal categories,91.0
2016|Jan-Jun 2016|Katsina|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Katsina,Katsina,Both animal categories,5.0
2016|Jan-Jun 2016|Kebbi|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Kebbi,Kebbi,Both animal categories,1.0
2016|Jan-Jun 2016|Lagos|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Lagos,Lagos,Both animal categories,1.0
2016|Jan-Jun 2016|Nasarawa|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Nasarawa,Nasarawa,Both animal categories,1.0
2016|Jan-Jun 2016|Plateau|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Plateau,Plateau,Both animal categories,55.0
2016|Jan-Jun 2016|Sokoto|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Sokoto,Sokoto,Both animal categories,2.0
2016|Jan-Jun 2016|Zamfara|HPAI|H5N1,2016,Jan-Jun 2016,HPAI,H5N1,state,Zamfara,Zamfara,Both animal categories,3.0
2016|Jul-Dec 2016|Bauchi|HPAI|H5N1,2016,Jul-Dec 2016,HPAI,H5N1,state,Bauchi,Bauchi,Both animal categories,2.0
2016|Jul-Dec 2016|Delta|HPAI|H5N1,2016,Jul-Dec 2016,HPAI,H5N1,state,Delta,Delta,Both animal categories,1.0
2016|Jul-Dec 2016|Federal Capital Territory|HPAI|H5N1,2016,Jul-Dec 2016,HPAI,H5N1,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,1.0
2016|Jul-Dec 2016|Kano|HPAI|H5N1;H5N8,2016,Jul-Dec 2016,HPAI,H5N1;H5N8,state,Kano,Kano,Both animal categories,1.0
2016|Jul-Dec 2016|Lagos|HPAI|H5N1,2016,Jul-Dec 2016,HPAI,H5N1,state,Lagos,Lagos,Both animal categories,1.0
2016|Jul-Dec 2016|Oyo|HPAI|H5N1,2016,Jul-Dec 2016,HPAI,H5N1,state,Oyo,Oyo,Both animal categories,1.0
2016|Jul-Dec 2016|Rivers|HPAI|H5N1,2016,Jul-Dec 2016,HPAI,H5N1,state,Rivers,Rivers,Both animal categories,3.0
2016|Jul-Dec 2016|Sokoto|Rabies|,2016,Jul-Dec 2016,Rabies,,state,Sokoto,Sokoto,Both animal categories,1.0
2017|Jan-Jun 2017|Adamawa|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Adamawa,Adamawa,Both animal categories,1.0
2017|Jan-Jun 2017|Bauchi|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Bauchi,Bauchi,Both animal categories,12.0
2017|Jan-Jun 2017|Edo|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Edo,Edo,Both animal categories,1.0
2017|Jan-Jun 2017|Federal Capital Territory|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,1.0
2017|Jan-Jun 2017|Gombe|Trypanosomosis|,2017,Jan-Jun 2017,Trypanosomosis,,state,Gombe,Gombe,Both animal categories,1.0
2017|Jan-Jun 2017|Kaduna|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Kaduna,Kaduna,Both animal categories,3.0
2017|Jan-Jun 2017|Kaduna|Rabies|,2017,Jan-Jun 2017,Rabies,,state,Kaduna,Kaduna,Both animal categories,2.0
2017|Jan-Jun 2017|Kano|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Kano,Kano,Both animal categories,1.0
2017|Jan-Jun 2017|Kano|HPAI|H5N8,2017,Jan-Jun 2017,HPAI,H5N8,state,Kano,Kano,Both animal categories,1.0
2017|Jan-Jun 2017|Katsina|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Katsina,Katsina,Both animal categories,1.0
2017|Jan-Jun 2017|Nasarawa|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Nasarawa,Nasarawa,Both animal categories,1.0
2017|Jan-Jun 2017|Plateau|HPAI|H5N1,2017,Jan-Jun 2017,HPAI,H5N1,state,Plateau,Plateau,Both animal categories,21.0
2017|Jan-Jun 2017|Plateau|Rabies|,2017,Jan-Jun 2017,Rabies,,state,Plateau,Plateau,Both animal categories,1.0
2017|Jul-Dec 2017|Bauchi|Rabies|,2017,Jul-Dec 2017,Rabies,,state,Bauchi,Bauchi,Both animal categories,4.0
2017|Jul-Dec 2017|Benue|Rabies|,2017,Jul-Dec 2017,Rabies,,state,Benue,Benue,Both animal categories,1.0
2017|Jul-Dec 2017|Gombe|Trypanosomosis|,2017,Jul-Dec 2017,Trypanosomosis,,state,Gombe,Gombe,Both animal categories,1.0
2017|Jul-Dec 2017|Kaduna|Rabies|,2017,Jul-Dec 2017,Rabies,,state,Kaduna,Kaduna,Both animal categories,5.0
2017|Jul-Dec 2017|Kano|Rabies|,2017,Jul-Dec 2017,Rabies,,state,Kano,Kano,Both animal categories,2.0
2017|Jul-Dec 2017|Kwara|Rabies|,2017,Jul-Dec 2017,Rabies,,state,Kwara,Kwara,Both animal categories,1.0
2017|Jul-Dec 2017|Ogun|HPAI|H5N8,2017,Jul-Dec 2017,HPAI,H5N8,state,Ogun,Ogun,Both animal categories,1.0
2017|Jul-Dec 2017|Plateau|Rabies|,2017,Jul-Dec 2017,Rabies,,state,Plateau,Plateau,Both animal categories,35.0
2018|Jan-Jun 2018|Adamawa|Rabies|,2018,Jan-Jun 2018,Rabies,,state,Adamawa,Adamawa,Both animal categories,1.0
2018|Jan-Jun 2018|Kaduna|Rabies|,2018,Jan-Jun 2018,Rabies,,state,Kaduna,Kaduna,Both animal categories,2.0
2018|Jan-Jun 2018|Kano|Rabies|,2018,Jan-Jun 2018,Rabies,,state,Kano,Kano,Both animal categories,3.0
2018|Jan-Jun 2018|Kwara|Rabies|,2018,Jan-Jun 2018,Rabies,,state,Kwara,Kwara,Both animal categories,1.0
2018|Jan-Jun 2018|Kwara|Trypanosomosis|,2018,Jan-Jun 2018,Trypanosomosis,,state,Kwara,Kwara,Both animal categories,5.0
2018|Jan-Jun 2018|Nasarawa|HPAI|H5N8,2018,Jan-Jun 2018,HPAI,H5N8,state,Nasarawa,Nasarawa,Both animal categories,1.0
2018|Jan-Jun 2018|Plateau|Rabies|,2018,Jan-Jun 2018,Rabies,,state,Plateau,Plateau,Both animal categories,25.0
2018|Jul-Dec 2018|Bauchi|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Bauchi,Bauchi,Both animal categories,3.0
2018|Jul-Dec 2018|Bayelsa|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Bayelsa,Bayelsa,Both animal categories,1.0
2018|Jul-Dec 2018|Benue|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Benue,Benue,Both animal categories,2.0
2018|Jul-Dec 2018|Federal Capital Territory|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,1.0
2018|Jul-Dec 2018|Kaduna|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Kaduna,Kaduna,Both animal categories,6.0
2018|Jul-Dec 2018|Kano|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Kano,Kano,Both animal categories,4.0
2018|Jul-Dec 2018|Kebbi|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Kebbi,Kebbi,Both animal categories,8.0
2018|Jul-Dec 2018|Kwara|Trypanosomosis|,2018,Jul-Dec 2018,Trypanosomosis,,state,Kwara,Kwara,Both animal categories,6.0
2018|Jul-Dec 2018|Plateau|Rabies|,2018,Jul-Dec 2018,Rabies,,state,Plateau,Plateau,Both animal categories,34.0
2019|Jan-Jun 2019|Bauchi|Rabies|,2019,Jan-Jun 2019,Rabies,,state,Bauchi,Bauchi,Both animal categories,2.0
2019|Jan-Jun 2019|Bayelsa|Rabies|,2019,Jan-Jun 2019,Rabies,,state,Bayelsa,Bayelsa,Both animal categories,1.0
2019|Jan-Jun 2019|Edo|HPAI|H5N8,2019,Jan-Jun 2019,HPAI,H5N8,state,Edo,Edo,Both animal categories,2.0
2019|Jan-Jun 2019|Kaduna|Rabies|,2019,Jan-Jun 2019,Rabies,,state,Kaduna,Kaduna,Both animal categories,2.0
2019|Jan-Jun 2019|Kano|Rabies|,2019,Jan-Jun 2019,Rabies,,state,Kano,Kano,Both animal categories,1.0
2019|Jan-Jun 2019|Kwara|Trypanosomosis|,2019,Jan-Jun 2019,Trypanosomosis,,state,Kwara,Kwara,Both animal categories,2.0
2019|Jan-Jun 2019|Ondo|Trypanosomosis|,2019,Jan-Jun 2019,Trypanosomosis,,state,Ondo,Ondo,Both animal categories,1.0
2019|Jan-Jun 2019|Plateau|Rabies|,2019,Jan-Jun 2019,Rabies,,state,Plateau,Plateau,Both animal categories,31.0
2019|Jan-Jun 2019|Zamfara|Trypanosomosis|,2019,Jan-Jun 2019,Trypanosomosis,,state,Zamfara,Zamfara,Both animal categories,1.0
2019|Jul-Dec 2019|Anambra|Trypanosomosis|,2019,Jul-Dec 2019,Trypanosomosis,,state,Anambra,Anambra,Both animal categories,2.0
2019|Jul-Dec 2019|Bauchi|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Bauchi,Bauchi,Both animal categories,4.0
2019|Jul-Dec 2019|Bayelsa|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Bayelsa,Bayelsa,Both animal categories,2.0
2019|Jul-Dec 2019|Edo|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Edo,Edo,Both animal categories,1.0
2019|Jul-Dec 2019|Federal Capital Territory|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,1.0
2019|Jul-Dec 2019|Kaduna|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kaduna,Kaduna,Both animal categories,5.0
2019|Jul-Dec 2019|Kano|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kano,Kano,Both animal categories,2.0
2019|Jul-Dec 2019|Katsina|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Katsina,Katsina,Both animal categories,1.0
2019|Jul-Dec 2019|Kebbi|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kebbi,Kebbi,Both animal categories,1.0
2019|Jul-Dec 2019|Kwara|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kwara,Kwara,Both animal categories,1.0
2019|Jul-Dec 2019|Niger|Trypanosomosis|,2019,Jul-Dec 2019,Trypanosomosis,,state,Niger,Niger,Both animal categories,7.0
2019|Jul-Dec 2019|Ondo|Trypanosomosis|,2019,Jul-Dec 2019,Trypanosomosis,,state,Ondo,Ondo,Both animal categories,1.0
2019|Jul-Dec 2019|Osun|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Osun,Osun,Both animal categories,1.0
2019|Jul-Dec 2019|Plateau|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Plateau,Plateau,Both animal categories,14.0
2019|Jul-Dec 2019|Yobe|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Yobe,Yobe,Both animal categories,1.0
2020|Jan-Jun 2020|Anambra|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Anambra,Anambra,Both animal categories,1.0
2020|Jan-Jun 2020|Bauchi|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Bauchi,Bauchi,Domestic,4.0
2020|Jan-Jun 2020|Bayelsa|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Bayelsa,Bayelsa,Domestic,1.0
2020|Jan-Jun 2020|Ebonyi|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Ebonyi,Ebonyi,Domestic,1.0
2020|Jan-Jun 2020|Gombe|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Gombe,Gombe,Domestic,1.0
2020|Jan-Jun 2020|Kaduna|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Kaduna,Kaduna,Domestic,3.0
2020|Jan-Jun 2020|Kano|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Kano,Kano,Domestic,5.0
2020|Jan-Jun 2020|Katsina|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Katsina,Katsina,Domestic,3.0
2020|Jan-Jun 2020|Kebbi|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Kebbi,Kebbi,Domestic,3.0
2020|Jan-Jun 2020|Niger|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Niger,Niger,Both animal categories,4.0
2020|Jan-Jun 2020|Ogun|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Ogun,Ogun,Domestic,1.0
2020|Jan-Jun 2020|Ondo|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Ondo,Ondo,Both animal categories,1.0
2020|Jan-Jun 2020|Plateau|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Plateau,Plateau,Domestic,24.0
2020|Jan-Jun 2020|Zamfara|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Zamfara,Zamfara,Both animal categories,1.0
2020|Jul-Dec 2020|Akwa Ibom|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Akwa Ibom,Akwa Ibom,Both animal categories,6.0
2020|Jul-Dec 2020|Bauchi|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Bauchi,Bauchi,Both animal categories,7.0
2020|Jul-Dec 2020|Benue|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Benue,Benue,Both animal categories,1.0
2020|Jul-Dec 2020|Borno|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Borno,Borno,Both animal categories,1.0
2020|Jul-Dec 2020|Gombe|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Gombe,Gombe,Both animal categories,3.0
2020|Jul-Dec 2020|Kaduna|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Kaduna,Kaduna,Both animal categories,6.0
2020|Jul-Dec 2020|Kano|HPAI|H5N1,2020,Jul-Dec 2020,HPAI,H5N1,state,Kano,Kano,Domestic,1.0
2020|Jul-Dec 2020|Kano|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Kano,Kano,Both animal categories,3.0
2020|Jul-Dec 2020|Katsina|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Katsina,Katsina,Both animal categories,1.0
2020|Jul-Dec 2020|Kwara|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Kwara,Kwara,Both animal categories,1.0
2020|Jul-Dec 2020|Niger|Trypanosomosis|,2020,Jul-Dec 2020,Trypanosomosis,,state,Niger,Niger,Both animal categories,7.0
2020|Jul-Dec 2020|Oyo|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Oyo,Oyo,Both animal categories,5.0
2020|Jul-Dec 2020|Plateau|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Plateau,Plateau,Both animal categories,27.0
2021|Jan-Jun 2021|Bauchi|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,8.0
2021|Jan-Jun 2021|Bauchi|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Bauchi,Bauchi,Both animal categories,4.0
2021|Jan-Jun 2021|Bayelsa|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Bayelsa,Bayelsa,Domestic,1.0
2021|Jan-Jun 2021|Bayelsa|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Bayelsa,Bayelsa,Both animal categories,1.0
2021|Jan-Jun 2021|Benue|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Benue,Benue,Both animal categories,2.0
2021|Jan-Jun 2021|Delta|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Delta,Delta,Domestic,3.0
2021|Jan-Jun 2021|Delta|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Delta,Delta,Both animal categories,1.0
2021|Jan-Jun 2021|Edo|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Edo,Edo,Domestic,2.0
2021|Jan-Jun 2021|Federal Capital Territory|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,1.0
2021|Jan-Jun 2021|Gombe|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Gombe,Gombe,Domestic,2.0
2021|Jan-Jun 2021|Gombe|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Gombe,Gombe,Both animal categories,1.0
2021|Jan-Jun 2021|Jigawa|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Jigawa,Jigawa,Domestic,1.0
2021|Jan-Jun 2021|Kaduna|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Kaduna,Kaduna,Domestic,3.0
2021|Jan-Jun 2021|Kaduna|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Kaduna,Kaduna,Both animal categories,11.0
2021|Jan-Jun 2021|Kano|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Kano,Kano,Domestic,20.0
2021|Jan-Jun 2021|Kano|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Kano,Kano,Both animal categories,3.0
2021|Jan-Jun 2021|Kogi|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Kogi,Kogi,Domestic,1.0
2021|Jan-Jun 2021|Kwara|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Kwara,Kwara,Domestic,1.0
2021|Jan-Jun 2021|Lagos|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Lagos,Lagos,Domestic,1.0
2021|Jan-Jun 2021|Lagos|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Lagos,Lagos,Both animal categories,3.0
2021|Jan-Jun 2021|Lagos|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Lagos,Lagos,Domestic,2.0
2021|Jan-Jun 2021|Nassarawa|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Nassarawa,Nasarawa,Domestic,3.0
2021|Jan-Jun 2021|Niger|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Niger,Niger,Domestic,1.0
2021|Jan-Jun 2021|Niger|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Niger,Niger,Both animal categories,1.0
2021|Jan-Jun 2021|Niger|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Niger,Niger,Domestic,7.0
2021|Jan-Jun 2021|Plateau|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Plateau,Plateau,Domestic,44.0
2021|Jan-Jun 2021|Plateau|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Plateau,Plateau,Both animal categories,37.0
2021|Jul-Dec 2021|Abia|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Abia,Abia,Domestic,2.0
2021|Jul-Dec 2021|Akwa Ibom|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Akwa Ibom,Akwa Ibom,Domestic,1.0
2021|Jul-Dec 2021|Anambra|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Anambra,Anambra,Domestic,2.0
2021|Jul-Dec 2021|Anambra|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Anambra,Anambra,Domestic,1.0
2021|Jul-Dec 2021|Bauchi|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,6.0
2021|Jul-Dec 2021|Bauchi|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Bauchi,Bauchi,Both animal categories,10.0
2021|Jul-Dec 2021|Bauchi|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Bauchi,Bauchi,Domestic,4.0
2021|Jul-Dec 2021|Bayelsa|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Bayelsa,Bayelsa,Domestic,5.0
2021|Jul-Dec 2021|Benue|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Benue,Benue,Both animal categories,3.0
2021|Jul-Dec 2021|Delta|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Delta,Delta,Domestic,17.0
2021|Jul-Dec 2021|Delta|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Delta,Delta,Both animal categories,1.0
2021|Jul-Dec 2021|Ebonyi|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Ebonyi,Ebonyi,Both animal categories,1.0
2021|Jul-Dec 2021|Edo|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Edo,Edo,Domestic,3.0
2021|Jul-Dec 2021|Enugu|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Enugu,Enugu,Domestic,2.0
2021|Jul-Dec 2021|Enugu|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Enugu,Enugu,Domestic,2.0
2021|Jul-Dec 2021|Federal Capital Territory|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,1.0
2021|Jul-Dec 2021|Gombe|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Gombe,Gombe,Domestic,5.0
2021|Jul-Dec 2021|Imo|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Imo,Imo,Both animal categories,1.0
2021|Jul-Dec 2021|Jigawa|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Jigawa,Jigawa,Domestic,3.0
2021|Jul-Dec 2021|Kaduna|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kaduna,Kaduna,Both animal categories,7.0
2021|Jul-Dec 2021|Kano|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Kano,Kano,Domestic,8.0
2021|Jul-Dec 2021|Kano|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kano,Kano,Both animal categories,10.0
2021|Jul-Dec 2021|Katsina|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Katsina,Katsina,Both animal categories,1.0
2021|Jul-Dec 2021|Kebbi|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kebbi,Kebbi,Both animal categories,8.0
2021|Jul-Dec 2021|Kogi|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Kogi,Kogi,Domestic,2.0
2021|Jul-Dec 2021|Kwara|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Kwara,Kwara,Domestic,4.0
2021|Jul-Dec 2021|Lagos|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Lagos,Lagos,Domestic,80.0
2021|Jul-Dec 2021|Lagos|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Lagos,Lagos,Domestic,1.0
2021|Jul-Dec 2021|Niger|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Niger,Niger,Domestic,6.0
2021|Jul-Dec 2021|Niger|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Niger,Niger,Domestic,8.0
2021|Jul-Dec 2021|Ogun|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Ogun,Ogun,Domestic,10.0
2021|Jul-Dec 2021|Ondo|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Ondo,Ondo,Domestic,1.0
2021|Jul-Dec 2021|Oyo|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Oyo,Oyo,Domestic,6.0
2021|Jul-Dec 2021|Oyo|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Oyo,Oyo,Domestic,1.0
2021|Jul-Dec 2021|Plateau|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Plateau,Plateau,Domestic,4.0
2021|Jul-Dec 2021|Plateau|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Plateau,Plateau,Both animal categories,39.0
2021|Jul-Dec 2021|Plateau|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Plateau,Plateau,Domestic,1.0
2021|Jul-Dec 2021|Rivers|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Rivers,Rivers,Domestic,11.0
2021|Jul-Dec 2021|Taraba|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Taraba,Taraba,Domestic,1.0
2022|Jan-Jun 2022|Abia|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Abia,Abia,Domestic,1.0
2022|Jan-Jun 2022|Adamawa|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Adamawa,Adamawa,Domestic,1.0
2022|Jan-Jun 2022|Adamawa|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Adamawa,Adamawa,Both animal categories,1.0
2022|Jan-Jun 2022|Anambra|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Anambra,Anambra,Domestic,1.0
2022|Jan-Jun 2022|Bauchi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,3.0
2022|Jan-Jun 2022|Bauchi|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Bauchi,Bauchi,Both animal categories,5.0
2022|Jan-Jun 2022|Borno|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Borno,Borno,Domestic,1.0
2022|Jan-Jun 2022|Borno|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Borno,Borno,Both animal categories,1.0
2022|Jan-Jun 2022|Delta|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Delta,Delta,Both animal categories,1.0
2022|Jan-Jun 2022|Ebonyi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Ebonyi,Ebonyi,Domestic,1.0
2022|Jan-Jun 2022|Ebonyi|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Ebonyi,Ebonyi,Both animal categories,1.0
2022|Jan-Jun 2022|Edo|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Edo,Edo,Domestic,2.0
